"Date","Fire District Number","Fire Station Latitude","Fire Station Longitude","Count of EMS Incidents"
12/13/2018,56,34.107571,-118.263623,5
12/13/2018,57,33.968768,-118.291206,26
12/13/2018,58,34.0507,-118.383968,19
12/13/2018,59,34.036674,-118.444383,16
12/13/2018,60,34.167502,-118.378611,14
12/13/2018,61,34.069412,-118.347084,15
12/13/2018,62,34.00588,-118.428172,8
12/13/2018,63,33.991125,-118.458376,16
12/13/2018,64,33.938031,-118.274328,39
12/13/2018,65,33.946056,-118.24026,17
12/13/2018,66,33.989419,-118.311565,34
12/13/2018,67,33.974214,-118.428497,4
12/13/2018,68,34.041026,-118.349247,15
12/13/2018,69,34.044571,-118.5219,5
12/13/2018,70,34.24943,-118.536421,9
12/13/2018,71,34.080521,-118.435531,6
12/13/2018,72,34.193951,-118.588767,8
12/13/2018,73,34.20514,-118.536378,13
12/13/2018,74,34.258651,-118.301788,8
12/13/2018,75,34.272461,-118.466578,15
12/13/2018,76,34.126695,-118.345813,4
12/13/2018,77,34.236294,-118.366945,8
12/13/2018,78,34.144448,-118.405751,7
12/13/2018,79,33.868443,-118.290297,5
12/13/2018,81,34.213341,-118.44427,14
12/13/2018,82,34.102046,-118.315456,8
12/13/2018,83,34.161048,-118.500588,5
12/13/2018,84,34.172778,-118.591467,8
12/13/2018,85,33.795022,-118.300029,7
12/13/2018,86,34.150324,-118.370214,14
12/13/2018,87,34.254726,-118.50172,19
12/13/2018,88,34.163057,-118.466493,13
12/13/2018,89,34.199116,-118.396805,21
12/13/2018,90,34.214381,-118.48401,11
12/13/2018,91,34.309405,-118.447217,18
12/13/2018,92,34.044045,-118.420373,12
12/13/2018,93,34.17282,-118.548836,11
12/13/2018,94,34.017567,-118.345386,15
12/13/2018,95,33.94533,-118.381234,5
12/13/2018,96,34.247355,-118.603049,10
12/13/2018,97,34.125457,-118.374588,1
12/13/2018,98,34.270067,-118.417144,21
12/13/2018,99,34.131817,-118.440369,2
12/13/2018,100,34.192901,-118.510023,7
12/13/2018,101,33.721922,-118.310281,6
12/13/2018,102,34.17187,-118.421358,11
12/13/2018,103,34.228947,-118.528389,5
12/13/2018,104,34.221588,-118.57141,7
12/13/2018,105,34.185444,-118.623688,13
12/13/2018,106,34.219043,-118.627915,9
12/13/2018,107,34.257526,-118.573476,1
12/13/2018,108,34.127098,-118.406169,1
12/13/2018,112,33.740556,-118.278302,5
12/14/2018,1,34.075138,-118.218304,12
12/14/2018,2,34.049176,-118.213776,8
12/14/2018,3,34.058512,-118.252009,14
12/14/2018,4,34.050171,-118.236079,20
12/14/2018,5,33.955648,-118.403671,9
12/14/2018,6,34.077083,-118.286542,16
12/14/2018,7,34.242387,-118.45144,25
12/14/2018,8,34.276802,-118.558918,3
12/14/2018,9,34.041237,-118.247897,59
12/14/2018,10,34.03737,-118.264039,20
12/14/2018,11,34.055435,-118.273842,19
12/14/2018,12,34.110918,-118.190742,5
12/14/2018,13,34.047518,-118.289378,9
12/14/2018,14,34.012746,-118.25685,8
12/14/2018,15,34.026955,-118.283602,12
12/14/2018,16,34.066176,-118.180583,5
12/14/2018,17,34.025733,-118.230359,3
12/14/2018,18,34.289601,-118.501397,2
12/14/2018,19,34.058696,-118.478662,6
12/14/2018,20,34.077198,-118.265406,10
12/14/2018,21,33.996906,-118.254873,13
12/14/2018,23,34.042531,-118.55426,2
12/14/2018,24,34.264014,-118.337038,2
12/14/2018,25,34.031062,-118.207588,1
12/14/2018,26,34.038749,-118.309323,16
12/14/2018,27,34.095627,-118.330162,11
12/14/2018,28,34.281268,-118.569672,5
12/14/2018,29,34.061981,-118.315352,12
12/14/2018,33,33.981331,-118.273589,21
12/14/2018,34,34.021229,-118.325112,8
12/14/2018,35,34.100218,-118.287747,13
12/14/2018,36,33.753086,-118.293442,4
12/14/2018,37,34.059994,-118.449106,13
12/14/2018,38,33.781007,-118.261696,9
12/14/2018,39,34.179692,-118.45123,21
12/14/2018,40,33.746877,-118.261487,1
12/14/2018,41,34.096906,-118.353152,19
12/14/2018,42,34.139484,-118.210732,5
12/14/2018,43,34.023085,-118.405545,8
12/14/2018,44,34.096851,-118.230978,1
12/14/2018,46,34.004251,-118.286789,18
12/14/2018,47,34.085462,-118.186955,11
12/14/2018,48,33.729689,-118.290499,4
12/14/2018,50,34.115339,-118.244565,5
12/14/2018,51,33.940485,-118.39719,21
12/14/2018,52,34.08375,-118.308475,11
12/14/2018,55,34.124161,-118.219367,3
12/14/2018,56,34.107571,-118.263623,3
12/14/2018,57,33.968768,-118.291206,32
12/14/2018,58,34.0507,-118.383968,15
12/14/2018,59,34.036674,-118.444383,12
12/14/2018,60,34.167502,-118.378611,13
12/14/2018,61,34.069412,-118.347084,15
12/14/2018,62,34.00588,-118.428172,12
12/14/2018,63,33.991125,-118.458376,13
12/14/2018,64,33.938031,-118.274328,42
12/14/2018,65,33.946056,-118.24026,27
12/14/2018,66,33.989419,-118.311565,33
12/14/2018,67,33.974214,-118.428497,12
12/14/2018,68,34.041026,-118.349247,17
12/14/2018,69,34.044571,-118.5219,2
12/14/2018,70,34.24943,-118.536421,7
12/14/2018,71,34.080521,-118.435531,5
12/14/2018,72,34.193951,-118.588767,13
12/14/2018,73,34.20514,-118.536378,14
12/14/2018,74,34.258651,-118.301788,12
12/14/2018,75,34.272461,-118.466578,8
12/14/2018,76,34.126695,-118.345813,2
12/14/2018,77,34.236294,-118.366945,7
12/14/2018,78,34.144448,-118.405751,12
12/14/2018,79,33.868443,-118.290297,3
12/14/2018,81,34.213341,-118.44427,17
12/14/2018,82,34.102046,-118.315456,9
12/14/2018,83,34.161048,-118.500588,7
12/14/2018,84,34.172778,-118.591467,6
12/14/2018,85,33.795022,-118.300029,6
12/14/2018,86,34.150324,-118.370214,11
12/14/2018,87,34.254726,-118.50172,9
12/14/2018,88,34.163057,-118.466493,11
12/14/2018,89,34.199116,-118.396805,17
12/14/2018,90,34.214381,-118.48401,11
12/14/2018,91,34.309405,-118.447217,15
12/14/2018,92,34.044045,-118.420373,7
12/14/2018,93,34.17282,-118.548836,16
12/14/2018,94,34.017567,-118.345386,15
12/14/2018,95,33.94533,-118.381234,4
12/14/2018,96,34.247355,-118.603049,7
12/14/2018,98,34.270067,-118.417144,10
12/14/2018,99,34.131817,-118.440369,2
12/14/2018,100,34.192901,-118.510023,8
12/14/2018,101,33.721922,-118.310281,2
12/14/2018,102,34.17187,-118.421358,8
12/14/2018,103,34.228947,-118.528389,5
12/14/2018,104,34.221588,-118.57141,16
12/14/2018,105,34.185444,-118.623688,12
12/14/2018,106,34.219043,-118.627915,8
12/14/2018,107,34.257526,-118.573476,7
12/14/2018,109,34.130684,-118.492642,2
12/14/2018,112,33.740556,-118.278302,6
12/15/2018,1,34.075138,-118.218304,3
12/15/2018,2,34.049176,-118.213776,9
12/15/2018,3,34.058512,-118.252009,17
12/15/2018,4,34.050171,-118.236079,23
12/15/2018,5,33.955648,-118.403671,11
12/15/2018,6,34.077083,-118.286542,20
12/15/2018,7,34.242387,-118.45144,20
12/15/2018,8,34.276802,-118.558918,1
12/15/2018,9,34.041237,-118.247897,56
12/15/2018,10,34.03737,-118.264039,36
12/15/2018,11,34.055435,-118.273842,19
12/15/2018,12,34.110918,-118.190742,11
12/15/2018,13,34.047518,-118.289378,19
12/15/2018,14,34.012746,-118.25685,8
12/15/2018,15,34.026955,-118.283602,19
12/15/2018,16,34.066176,-118.180583,2
12/15/2018,17,34.025733,-118.230359,7
12/15/2018,18,34.289601,-118.501397,10
12/15/2018,19,34.058696,-118.478662,6
12/15/2018,20,34.077198,-118.265406,13
12/15/2018,21,33.996906,-118.254873,8
12/15/2018,23,34.042531,-118.55426,4
12/15/2018,24,34.264014,-118.337038,4
12/15/2018,25,34.031062,-118.207588,6
12/15/2018,26,34.038749,-118.309323,13
12/15/2018,27,34.095627,-118.330162,21
12/15/2018,28,34.281268,-118.569672,1
12/15/2018,29,34.061981,-118.315352,12
12/15/2018,33,33.981331,-118.273589,32
12/15/2018,34,34.021229,-118.325112,9
12/15/2018,35,34.100218,-118.287747,13
12/15/2018,36,33.753086,-118.293442,4
12/15/2018,37,34.059994,-118.449106,16
12/15/2018,38,33.781007,-118.261696,7
12/15/2018,39,34.179692,-118.45123,25
12/15/2018,41,34.096906,-118.353152,10
12/15/2018,42,34.139484,-118.210732,6
12/15/2018,43,34.023085,-118.405545,4
12/15/2018,44,34.096851,-118.230978,4
12/15/2018,46,34.004251,-118.286789,37
12/15/2018,47,34.085462,-118.186955,8
12/15/2018,48,33.729689,-118.290499,5
12/15/2018,50,34.115339,-118.244565,3
12/15/2018,51,33.940485,-118.39719,16
12/15/2018,52,34.08375,-118.308475,11
12/15/2018,55,34.124161,-118.219367,6
12/15/2018,56,34.107571,-118.263623,4
12/15/2018,57,33.968768,-118.291206,29
12/15/2018,58,34.0507,-118.383968,11
12/15/2018,59,34.036674,-118.444383,10
12/15/2018,60,34.167502,-118.378611,16
12/15/2018,61,34.069412,-118.347084,10
12/15/2018,62,34.00588,-118.428172,9
12/15/2018,63,33.991125,-118.458376,14
12/15/2018,64,33.938031,-118.274328,34
12/15/2018,65,33.946056,-118.24026,15
12/15/2018,66,33.989419,-118.311565,33
12/15/2018,67,33.974214,-118.428497,6
12/15/2018,68,34.041026,-118.349247,13
12/15/2018,69,34.044571,-118.5219,5
12/15/2018,70,34.24943,-118.536421,9
12/15/2018,71,34.080521,-118.435531,5
12/15/2018,72,34.193951,-118.588767,12
12/15/2018,73,34.20514,-118.536378,11
12/15/2018,74,34.258651,-118.301788,7
12/15/2018,75,34.272461,-118.466578,7
12/15/2018,76,34.126695,-118.345813,4
12/15/2018,77,34.236294,-118.366945,8
12/15/2018,78,34.144448,-118.405751,4
12/15/2018,79,33.868443,-118.290297,8
12/15/2018,81,34.213341,-118.44427,14
12/15/2018,82,34.102046,-118.315456,9
12/15/2018,83,34.161048,-118.500588,7
12/15/2018,84,34.172778,-118.591467,11
12/15/2018,85,33.795022,-118.300029,7
12/15/2018,86,34.150324,-118.370214,6
12/15/2018,87,34.254726,-118.50172,11
12/15/2018,88,34.163057,-118.466493,10
12/15/2018,89,34.199116,-118.396805,15
12/15/2018,90,34.214381,-118.48401,7
12/15/2018,91,34.309405,-118.447217,12
12/15/2018,92,34.044045,-118.420373,11
12/15/2018,93,34.17282,-118.548836,15
12/15/2018,94,34.017567,-118.345386,19
12/15/2018,95,33.94533,-118.381234,2
12/15/2018,96,34.247355,-118.603049,12
12/15/2018,97,34.125457,-118.374588,1
12/15/2018,98,34.270067,-118.417144,12
12/15/2018,99,34.131817,-118.440369,4
12/15/2018,100,34.192901,-118.510023,2
12/15/2018,101,33.721922,-118.310281,1
12/15/2018,102,34.17187,-118.421358,14
12/15/2018,103,34.228947,-118.528389,10
12/15/2018,104,34.221588,-118.57141,15
12/15/2018,105,34.185444,-118.623688,11
12/15/2018,106,34.219043,-118.627915,10
12/15/2018,107,34.257526,-118.573476,6
12/15/2018,112,33.740556,-118.278302,15
12/16/2018,1,34.075138,-118.218304,11
12/16/2018,2,34.049176,-118.213776,15
12/16/2018,3,34.058512,-118.252009,18
12/16/2018,4,34.050171,-118.236079,20
12/16/2018,5,33.955648,-118.403671,5
12/16/2018,6,34.077083,-118.286542,12
12/16/2018,7,34.242387,-118.45144,12
12/16/2018,8,34.276802,-118.558918,4
12/16/2018,9,34.041237,-118.247897,58
12/16/2018,10,34.03737,-118.264039,19
12/16/2018,11,34.055435,-118.273842,27
12/16/2018,12,34.110918,-118.190742,4
12/16/2018,13,34.047518,-118.289378,14
12/16/2018,14,34.012746,-118.25685,7
12/16/2018,15,34.026955,-118.283602,9
12/16/2018,16,34.066176,-118.180583,2
12/16/2018,17,34.025733,-118.230359,5
12/16/2018,18,34.289601,-118.501397,3
12/16/2018,19,34.058696,-118.478662,3
12/16/2018,20,34.077198,-118.265406,11
12/16/2018,21,33.996906,-118.254873,8
12/16/2018,24,34.264014,-118.337038,5
12/16/2018,25,34.031062,-118.207588,10
12/16/2018,26,34.038749,-118.309323,14
12/16/2018,27,34.095627,-118.330162,30
12/16/2018,28,34.281268,-118.569672,1
12/16/2018,29,34.061981,-118.315352,16
12/16/2018,33,33.981331,-118.273589,25
12/16/2018,34,34.021229,-118.325112,17
12/16/2018,35,34.100218,-118.287747,16
12/16/2018,36,33.753086,-118.293442,2
12/16/2018,37,34.059994,-118.449106,18
12/16/2018,38,33.781007,-118.261696,12
12/16/2018,39,34.179692,-118.45123,16
12/16/2018,41,34.096906,-118.353152,10
12/16/2018,42,34.139484,-118.210732,8
12/16/2018,43,34.023085,-118.405545,7
12/16/2018,44,34.096851,-118.230978,4
12/16/2018,46,34.004251,-118.286789,31
12/16/2018,47,34.085462,-118.186955,4
12/16/2018,48,33.729689,-118.290499,8
12/16/2018,50,34.115339,-118.244565,5
12/16/2018,51,33.940485,-118.39719,28
12/16/2018,52,34.08375,-118.308475,13
12/16/2018,55,34.124161,-118.219367,5
12/16/2018,56,34.107571,-118.263623,3
12/16/2018,57,33.968768,-118.291206,31
12/16/2018,58,34.0507,-118.383968,12
12/16/2018,59,34.036674,-118.444383,10
12/16/2018,60,34.167502,-118.378611,25
12/16/2018,61,34.069412,-118.347084,18
12/16/2018,62,34.00588,-118.428172,11
12/16/2018,63,33.991125,-118.458376,12
12/16/2018,64,33.938031,-118.274328,47
12/16/2018,65,33.946056,-118.24026,22
12/16/2018,66,33.989419,-118.311565,28
12/16/2018,67,33.974214,-118.428497,3
12/16/2018,68,34.041026,-118.349247,14
12/16/2018,69,34.044571,-118.5219,7
12/16/2018,70,34.24943,-118.536421,12
12/16/2018,71,34.080521,-118.435531,6
12/16/2018,72,34.193951,-118.588767,17
12/16/2018,73,34.20514,-118.536378,9
12/16/2018,74,34.258651,-118.301788,9
12/16/2018,75,34.272461,-118.466578,13
12/16/2018,77,34.236294,-118.366945,14
12/16/2018,78,34.144448,-118.405751,6
12/16/2018,79,33.868443,-118.290297,2
12/16/2018,81,34.213341,-118.44427,14
12/16/2018,82,34.102046,-118.315456,13
12/16/2018,83,34.161048,-118.500588,4
12/16/2018,84,34.172778,-118.591467,11
12/16/2018,85,33.795022,-118.300029,12
12/16/2018,86,34.150324,-118.370214,6
12/16/2018,87,34.254726,-118.50172,16
12/16/2018,88,34.163057,-118.466493,15
12/16/2018,89,34.199116,-118.396805,25
12/16/2018,90,34.214381,-118.48401,16
12/16/2018,91,34.309405,-118.447217,7
12/16/2018,92,34.044045,-118.420373,9
12/16/2018,93,34.17282,-118.548836,15
12/16/2018,94,34.017567,-118.345386,22
12/16/2018,95,33.94533,-118.381234,6
12/16/2018,96,34.247355,-118.603049,11
12/16/2018,97,34.125457,-118.374588,1
12/16/2018,98,34.270067,-118.417144,17
12/16/2018,99,34.131817,-118.440369,2
12/16/2018,100,34.192901,-118.510023,10
12/16/2018,101,33.721922,-118.310281,2
12/16/2018,102,34.17187,-118.421358,11
12/16/2018,103,34.228947,-118.528389,4
12/16/2018,104,34.221588,-118.57141,9
12/16/2018,105,34.185444,-118.623688,6
12/16/2018,106,34.219043,-118.627915,2
12/16/2018,107,34.257526,-118.573476,4
12/16/2018,109,34.130684,-118.492642,4
12/16/2018,112,33.740556,-118.278302,1
12/17/2018,1,34.075138,-118.218304,11
12/17/2018,2,34.049176,-118.213776,11
12/17/2018,3,34.058512,-118.252009,10
12/17/2018,4,34.050171,-118.236079,23
12/17/2018,5,33.955648,-118.403671,6
12/17/2018,6,34.077083,-118.286542,13
12/17/2018,7,34.242387,-118.45144,17
12/17/2018,8,34.276802,-118.558918,3
12/17/2018,9,34.041237,-118.247897,51
12/17/2018,10,34.03737,-118.264039,13
12/17/2018,11,34.055435,-118.273842,23
12/17/2018,12,34.110918,-118.190742,9
12/17/2018,13,34.047518,-118.289378,16
12/17/2018,14,34.012746,-118.25685,15
12/17/2018,15,34.026955,-118.283602,13
12/17/2018,16,34.066176,-118.180583,3
12/17/2018,17,34.025733,-118.230359,7
12/17/2018,18,34.289601,-118.501397,3
12/17/2018,19,34.058696,-118.478662,5
12/17/2018,20,34.077198,-118.265406,6
12/17/2018,21,33.996906,-118.254873,11
12/17/2018,23,34.042531,-118.55426,2
12/17/2018,24,34.264014,-118.337038,4
12/17/2018,25,34.031062,-118.207588,8
12/17/2018,26,34.038749,-118.309323,15
12/17/2018,27,34.095627,-118.330162,23
12/17/2018,28,34.281268,-118.569672,1
12/17/2018,29,34.061981,-118.315352,13
12/17/2018,33,33.981331,-118.273589,23
12/17/2018,34,34.021229,-118.325112,17
12/17/2018,35,34.100218,-118.287747,14
12/17/2018,36,33.753086,-118.293442,7
12/17/2018,37,34.059994,-118.449106,18
12/17/2018,38,33.781007,-118.261696,11
12/17/2018,39,34.179692,-118.45123,21
12/17/2018,41,34.096906,-118.353152,8
12/17/2018,42,34.139484,-118.210732,1
12/17/2018,43,34.023085,-118.405545,12
12/17/2018,44,34.096851,-118.230978,3
12/17/2018,46,34.004251,-118.286789,31
12/17/2018,47,34.085462,-118.186955,1
12/17/2018,48,33.729689,-118.290499,9
12/17/2018,49,33.765686,-118.255566,1
12/17/2018,50,34.115339,-118.244565,1
12/17/2018,51,33.940485,-118.39719,20
12/17/2018,52,34.08375,-118.308475,10
12/17/2018,55,34.124161,-118.219367,5
12/17/2018,56,34.107571,-118.263623,4
12/17/2018,57,33.968768,-118.291206,30
12/17/2018,58,34.0507,-118.383968,22
12/17/2018,59,34.036674,-118.444383,8
12/17/2018,60,34.167502,-118.378611,21
12/17/2018,61,34.069412,-118.347084,11
12/17/2018,62,34.00588,-118.428172,8
12/17/2018,63,33.991125,-118.458376,16
12/17/2018,64,33.938031,-118.274328,31
12/17/2018,65,33.946056,-118.24026,20
12/17/2018,66,33.989419,-118.311565,20
12/17/2018,67,33.974214,-118.428497,4
12/17/2018,68,34.041026,-118.349247,14
12/17/2018,69,34.044571,-118.5219,4
12/17/2018,70,34.24943,-118.536421,11
12/17/2018,71,34.080521,-118.435531,5
12/17/2018,72,34.193951,-118.588767,13
12/17/2018,73,34.20514,-118.536378,8
12/17/2018,74,34.258651,-118.301788,7
12/17/2018,75,34.272461,-118.466578,9
12/17/2018,76,34.126695,-118.345813,1
12/17/2018,77,34.236294,-118.366945,7
12/17/2018,78,34.144448,-118.405751,9
12/17/2018,79,33.868443,-118.290297,3
12/17/2018,81,34.213341,-118.44427,10
12/17/2018,82,34.102046,-118.315456,7
12/17/2018,83,34.161048,-118.500588,8
12/17/2018,84,34.172778,-118.591467,8
12/17/2018,85,33.795022,-118.300029,13
12/17/2018,86,34.150324,-118.370214,10
12/17/2018,87,34.254726,-118.50172,9
12/17/2018,88,34.163057,-118.466493,12
12/17/2018,89,34.199116,-118.396805,24
12/17/2018,90,34.214381,-118.48401,10
12/17/2018,91,34.309405,-118.447217,18
12/17/2018,92,34.044045,-118.420373,10
12/17/2018,93,34.17282,-118.548836,14
12/17/2018,94,34.017567,-118.345386,19
12/17/2018,95,33.94533,-118.381234,2
12/17/2018,96,34.247355,-118.603049,9
12/17/2018,97,34.125457,-118.374588,1
12/17/2018,98,34.270067,-118.417144,29
12/17/2018,100,34.192901,-118.510023,5
12/17/2018,101,33.721922,-118.310281,3
12/17/2018,102,34.17187,-118.421358,14
12/17/2018,103,34.228947,-118.528389,7
12/17/2018,104,34.221588,-118.57141,7
12/17/2018,105,34.185444,-118.623688,11
12/17/2018,106,34.219043,-118.627915,6
12/17/2018,107,34.257526,-118.573476,3
12/17/2018,109,34.130684,-118.492642,2
12/17/2018,112,33.740556,-118.278302,8
12/18/2018,1,34.075138,-118.218304,16
12/18/2018,2,34.049176,-118.213776,11
12/18/2018,3,34.058512,-118.252009,16
12/18/2018,4,34.050171,-118.236079,23
12/18/2018,5,33.955648,-118.403671,9
12/18/2018,6,34.077083,-118.286542,13
12/18/2018,7,34.242387,-118.45144,15
12/18/2018,8,34.276802,-118.558918,1
12/18/2018,9,34.041237,-118.247897,37
12/18/2018,10,34.03737,-118.264039,18
12/18/2018,11,34.055435,-118.273842,28
12/18/2018,12,34.110918,-118.190742,10
12/18/2018,13,34.047518,-118.289378,15
12/18/2018,14,34.012746,-118.25685,5
12/18/2018,15,34.026955,-118.283602,12
12/18/2018,16,34.066176,-118.180583,1
12/18/2018,17,34.025733,-118.230359,4
12/18/2018,18,34.289601,-118.501397,5
12/18/2018,19,34.058696,-118.478662,4
12/18/2018,20,34.077198,-118.265406,9
12/18/2018,21,33.996906,-118.254873,10
12/18/2018,23,34.042531,-118.55426,1
12/18/2018,24,34.264014,-118.337038,1
12/18/2018,25,34.031062,-118.207588,8
12/18/2018,26,34.038749,-118.309323,18
12/18/2018,27,34.095627,-118.330162,12
12/18/2018,29,34.061981,-118.315352,17
12/18/2018,33,33.981331,-118.273589,22
12/18/2018,34,34.021229,-118.325112,10
12/18/2018,35,34.100218,-118.287747,16
12/18/2018,36,33.753086,-118.293442,6
12/18/2018,37,34.059994,-118.449106,16
12/18/2018,38,33.781007,-118.261696,19
12/18/2018,39,34.179692,-118.45123,19
12/18/2018,40,33.746877,-118.261487,1
12/18/2018,41,34.096906,-118.353152,8
12/18/2018,42,34.139484,-118.210732,11
12/18/2018,43,34.023085,-118.405545,9
12/18/2018,44,34.096851,-118.230978,1
12/18/2018,46,34.004251,-118.286789,28
12/18/2018,47,34.085462,-118.186955,5
12/18/2018,48,33.729689,-118.290499,6
12/18/2018,49,33.765686,-118.255566,2
12/18/2018,50,34.115339,-118.244565,3
12/18/2018,51,33.940485,-118.39719,25
12/18/2018,52,34.08375,-118.308475,10
12/18/2018,55,34.124161,-118.219367,9
12/18/2018,56,34.107571,-118.263623,4
12/18/2018,57,33.968768,-118.291206,28
12/18/2018,58,34.0507,-118.383968,9
12/18/2018,59,34.036674,-118.444383,14
12/18/2018,60,34.167502,-118.378611,19
12/18/2018,61,34.069412,-118.347084,24
12/18/2018,62,34.00588,-118.428172,10
12/18/2018,63,33.991125,-118.458376,9
12/18/2018,64,33.938031,-118.274328,43
12/18/2018,65,33.946056,-118.24026,13
12/18/2018,66,33.989419,-118.311565,27
12/18/2018,67,33.974214,-118.428497,5
12/18/2018,68,34.041026,-118.349247,21
12/18/2018,69,34.044571,-118.5219,1
12/18/2018,70,34.24943,-118.536421,14
12/18/2018,71,34.080521,-118.435531,2
12/18/2018,72,34.193951,-118.588767,9
12/18/2018,73,34.20514,-118.536378,6
